session_id,visitor_id,site_id,timestamp,device,source,converted,session_duration,pages_viewed,bounce_rate,scroll_depth,clicks,events_count,revenue,is_bot,is_fraud
s_008664,u_002509,site_001,2026-04-01 00:20:27,desktop,instagram,True,465,3,0,16,12,5,279,True,False
s_008665,u_002022,site_001,2026-04-01 18:07:06,desktop,direct,False,10,1,1,22,1,3,0,False,False
s_008666,u_001682,site_002,2026-04-01 23:10:28,tablet,facebook,True,299,6,0,69,8,14,257,False,False
s_008667,u_001119,site_002,2026-04-01 13:25:13,tablet,google,False,168,1,1,82,1,7,0,False,False
s_008668,u_001199,site_002,2026-04-01 00:25:40,tablet,linkedin,False,547,5,0,62,2,12,0,False,False
s_008669,u_000274,site_002,2026-04-01 23:21:04,desktop,direct,False,232,4,0,66,6,16,0,False,False
s_008670,u_000773,site_001,2026-04-01 17:39:44,tablet,direct,True,363,3,0,66,7,7,88,False,False
s_008671,u_000136,site_001,2026-04-01 03:24:49,tablet,facebook,False,443,2,0,25,12,10,0,True,False
s_008672,u_002379,site_001,2026-04-01 03:54:59,desktop,facebook,False,126,2,0,46,2,6,0,False,False
s_008673,u_002639,site_002,2026-04-01 05:52:18,desktop,instagram,False,439,6,0,60,2,10,0,False,False
s_008674,u_000799,site_001,2026-04-01 21:57:41,tablet,direct,False,375,4,0,77,2,5,0,False,False
s_008675,u_001197,site_001,2026-04-01 02:53:54,tablet,google,False,543,1,1,48,7,5,0,False,False
s_008676,u_002148,site_001,2026-04-01 14:14:58,mobile,google,False,511,5,0,65,0,3,0,False,False
s_008677,u_001719,site_002,2026-04-01 16:00:38,tablet,instagram,False,39,6,0,40,10,15,0,False,False
s_008678,u_001315,site_002,2026-04-01 01:36:36,desktop,instagram,False,382,2,0,71,1,11,0,False,False
s_008679,u_001786,site_001,2026-04-01 12:15:07,desktop,linkedin,False,262,3,0,83,5,8,0,False,False
s_008680,u_002877,site_001,2026-04-01 13:16:53,desktop,facebook,False,486,3,0,85,5,6,0,False,False
s_008681,u_002322,site_001,2026-04-01 11:26:27,tablet,linkedin,False,75,2,0,72,7,18,0,False,False
s_008682,u_002631,site_002,2026-04-01 22:54:14,tablet,facebook,False,564,2,0,31,2,14,0,False,False
s_008683,u_001242,site_001,2026-04-01 03:27:41,desktop,google,False,347,1,1,100,9,3,0,False,False
s_008684,u_002475,site_002,2026-04-01 05:26:37,desktop,facebook,False,436,5,0,70,0,16,0,False,False
s_008685,u_001986,site_001,2026-04-01 19:59:58,desktop,direct,False,393,1,1,31,10,11,0,False,False
s_008686,u_002177,site_002,2026-04-01 15:37:31,tablet,instagram,True,493,5,0,64,11,9,293,True,False
s_008687,u_000794,site_001,2026-04-01 17:21:27,tablet,linkedin,False,474,4,0,15,8,3,0,False,False
s_008688,u_000142,site_002,2026-04-01 08:03:48,mobile,linkedin,False,38,3,0,79,9,18,0,False,False
s_008689,u_001716,site_001,2026-04-01 20:52:21,desktop,linkedin,False,24,5,0,52,7,16,0,False,False
s_008690,u_002473,site_001,2026-04-01 06:36:31,mobile,facebook,True,295,3,0,99,8,13,216,False,False
s_008691,u_002673,site_001,2026-04-01 10:27:41,mobile,google,False,360,5,0,77,5,16,0,False,False
s_008692,u_002205,site_002,2026-04-01 12:41:58,mobile,facebook,False,127,3,0,51,7,14,0,False,False
s_008693,u_001857,site_002,2026-04-01 10:41:29,tablet,direct,False,207,5,0,13,0,1,0,False,False
s_008694,u_002736,site_001,2026-04-01 18:20:04,desktop,google,False,510,4,0,66,1,4,0,False,False
s_008695,u_000411,site_001,2026-04-01 11:02:33,tablet,google,False,559,4,0,80,11,8,0,True,False
s_008696,u_002169,site_001,2026-04-01 05:47:49,tablet,direct,False,377,5,0,27,6,5,0,False,False
s_008697,u_000058,site_001,2026-04-01 17:48:40,tablet,google,True,587,6,0,36,9,2,445,False,False
s_008698,u_001973,site_002,2026-04-01 08:25:58,tablet,linkedin,False,532,2,0,51,4,20,0,False,False
s_008699,u_002237,site_001,2026-04-01 01:31:10,desktop,google,False,336,2,0,72,9,3,0,False,False
s_008700,u_002916,site_002,2026-04-01 05:54:54,desktop,facebook,False,510,1,1,36,8,10,0,False,False
s_008701,u_001802,site_001,2026-04-01 11:18:58,desktop,linkedin,False,162,5,0,69,5,5,0,False,False
s_008702,u_002955,site_002,2026-04-01 14:28:31,desktop,direct,False,388,2,0,48,0,9,0,False,False
s_008703,u_002461,site_001,2026-04-01 05:31:24,desktop,instagram,False,217,5,0,66,4,12,0,False,False
s_008704,u_000317,site_001,2026-04-01 07:07:19,mobile,google,False,259,3,0,67,0,20,0,False,False
s_008705,u_001720,site_002,2026-04-01 04:58:04,tablet,instagram,False,483,2,0,25,8,19,0,False,False
s_008706,u_002449,site_001,2026-04-01 20:28:27,tablet,direct,False,184,1,1,41,11,16,0,True,False
s_008707,u_000014,site_002,2026-04-01 07:16:58,desktop,google,False,520,3,0,84,7,19,0,False,False
s_008708,u_001664,site_002,2026-04-01 13:47:51,mobile,instagram,False,181,6,0,75,9,18,0,False,False
s_008709,u_000086,site_001,2026-04-01 15:54:31,mobile,facebook,False,420,5,0,59,6,8,0,False,False
s_008710,u_002400,site_001,2026-04-01 05:56:49,tablet,facebook,False,449,1,1,35,11,13,0,True,False
s_008711,u_002021,site_002,2026-04-01 02:31:34,tablet,instagram,False,215,4,0,63,8,20,0,False,False
s_008712,u_001525,site_001,2026-04-01 03:43:53,mobile,linkedin,False,212,5,0,64,5,11,0,False,False
s_008713,u_002613,site_001,2026-04-01 19:06:10,tablet,google,False,246,6,0,43,11,7,0,True,False
s_008714,u_002648,site_001,2026-04-01 11:15:42,desktop,google,False,206,2,0,85,4,3,0,False,False
s_008715,u_000348,site_002,2026-04-01 11:58:17,desktop,instagram,False,419,4,0,82,12,7,0,True,False
s_008716,u_000387,site_001,2026-04-01 08:33:31,desktop,linkedin,False,267,1,1,56,10,3,0,False,False
s_008717,u_001711,site_002,2026-04-01 10:55:17,mobile,instagram,False,63,2,0,77,9,14,0,False,False
s_008718,u_002441,site_002,2026-04-01 03:08:20,mobile,facebook,False,535,5,0,43,12,11,0,True,False
s_008719,u_000037,site_002,2026-04-01 22:42:12,mobile,linkedin,False,221,4,0,63,6,15,0,False,False
s_008720,u_002420,site_001,2026-04-01 22:40:37,tablet,linkedin,False,151,3,0,66,2,17,0,False,False
s_008721,u_000234,site_001,2026-04-01 01:39:00,mobile,instagram,False,47,1,1,81,11,7,0,True,False
s_008722,u_000049,site_002,2026-04-01 00:57:12,mobile,direct,False,541,5,0,13,5,20,0,False,False
s_008723,u_002647,site_001,2026-04-01 22:59:50,tablet,direct,False,316,6,0,26,2,6,0,False,False
s_008724,u_002356,site_001,2026-04-01 17:03:54,desktop,facebook,True,540,5,0,91,6,17,290,False,False
s_008725,u_001944,site_002,2026-04-01 23:58:11,mobile,google,False,436,1,1,86,4,11,0,False,False
s_008726,u_002046,site_002,2026-04-01 19:19:34,tablet,facebook,False,380,5,0,87,12,11,0,True,False
s_008727,u_001596,site_002,2026-04-01 12:25:56,desktop,google,True,220,4,0,25,8,16,390,False,False
s_008728,u_001255,site_002,2026-04-01 15:12:45,mobile,linkedin,True,168,5,0,36,10,11,406,False,False
s_008729,u_001334,site_002,2026-04-01 20:13:41,desktop,facebook,True,338,6,0,90,12,4,150,True,False
s_008730,u_000850,site_001,2026-04-01 07:35:56,mobile,direct,False,460,3,0,69,3,15,0,False,False
s_008731,u_002215,site_002,2026-04-01 21:55:59,mobile,facebook,False,271,3,0,15,9,16,0,False,False
s_008732,u_002720,site_001,2026-04-01 03:37:48,mobile,instagram,True,396,6,0,79,6,3,158,False,False
s_008733,u_000790,site_001,2026-04-01 22:19:37,desktop,linkedin,False,477,4,0,24,6,2,0,False,False
s_008734,u_001991,site_001,2026-04-01 05:59:58,mobile,direct,False,292,2,0,18,3,20,0,False,False
s_008735,u_001326,site_001,2026-04-01 19:06:52,tablet,google,False,55,5,0,21,1,2,0,False,False
s_008736,u_002710,site_002,2026-04-01 07:28:45,desktop,facebook,False,314,1,1,10,6,14,0,False,False
s_008737,u_001129,site_002,2026-04-01 11:53:35,mobile,facebook,False,290,2,0,29,3,8,0,False,False
s_008738,u_000712,site_002,2026-04-01 20:23:17,tablet,instagram,False,552,6,0,64,9,11,0,False,False
s_008739,u_001165,site_001,2026-04-01 05:36:56,mobile,google,False,229,5,0,63,0,15,0,False,False
s_008740,u_002712,site_001,2026-04-01 02:08:54,desktop,instagram,False,301,3,0,52,0,2,0,False,False
s_008741,u_001481,site_002,2026-04-01 23:14:13,mobile,google,False,146,1,1,55,11,5,0,True,False
s_008742,u_001209,site_002,2026-04-01 03:15:40,mobile,instagram,False,541,5,0,72,9,20,0,False,False
s_008743,u_002121,site_001,2026-04-01 16:32:24,tablet,google,True,577,4,0,98,5,2,336,False,False
s_008744,u_000376,site_001,2026-04-01 08:14:14,mobile,facebook,False,106,6,0,92,0,9,0,False,False
s_008745,u_000707,site_002,2026-04-01 03:26:31,desktop,linkedin,False,299,2,0,77,10,10,0,False,False
s_008746,u_000092,site_002,2026-04-01 23:08:48,desktop,google,True,415,4,0,96,6,5,203,False,False
s_008747,u_000232,site_002,2026-04-01 07:53:01,mobile,linkedin,False,507,3,0,61,12,20,0,True,False
s_008748,u_001774,site_001,2026-04-01 05:00:46,mobile,instagram,False,162,6,0,11,7,6,0,False,False
s_008749,u_000003,site_001,2026-04-01 12:18:12,mobile,direct,False,582,4,0,23,1,6,0,False,False
s_008750,u_000663,site_001,2026-04-01 15:35:59,mobile,facebook,False,509,6,0,90,5,19,0,False,False
s_008751,u_000135,site_001,2026-04-01 08:30:09,desktop,facebook,False,260,5,0,14,10,13,0,False,False
s_008752,u_001656,site_001,2026-04-01 06:44:41,tablet,instagram,False,367,4,0,11,6,12,0,False,False
s_008753,u_000411,site_002,2026-04-01 09:36:38,desktop,instagram,True,442,6,0,10,5,5,239,False,False
s_008754,u_001783,site_001,2026-04-01 16:37:45,tablet,instagram,False,116,6,0,68,4,15,0,False,False
s_008755,u_001850,site_001,2026-04-01 19:42:54,tablet,linkedin,False,66,3,0,99,7,4,0,False,False
s_008756,u_002681,site_002,2026-04-01 05:17:17,tablet,direct,False,167,5,0,57,12,17,0,True,False
s_008757,u_000506,site_002,2026-04-01 10:40:40,mobile,facebook,False,152,3,0,38,4,8,0,False,False
s_008758,u_001941,site_002,2026-04-01 01:54:49,mobile,google,False,297,3,0,26,4,17,0,False,False
s_008759,u_001785,site_002,2026-04-01 10:24:56,tablet,facebook,False,390,2,0,78,6,2,0,False,False
s_008760,u_001811,site_002,2026-04-01 06:23:20,mobile,linkedin,False,89,6,0,99,12,16,0,True,False
s_008761,u_000273,site_002,2026-04-01 07:19:48,tablet,instagram,False,302,2,0,17,3,4,0,False,False
s_008762,u_001435,site_001,2026-04-01 05:26:38,desktop,instagram,False,62,6,0,10,7,11,0,False,False
s_008763,u_001661,site_002,2026-04-01 19:59:09,tablet,facebook,False,334,1,1,38,6,14,0,False,False
s_008764,u_000323,site_002,2026-04-01 09:17:11,desktop,instagram,False,467,5,0,72,11,8,0,True,False
s_008765,u_002370,site_001,2026-04-01 14:55:30,mobile,facebook,False,462,4,0,49,1,1,0,False,False
s_008766,u_001372,site_002,2026-04-01 07:14:37,tablet,facebook,False,570,3,0,68,4,17,0,False,False
s_008767,u_002360,site_002,2026-04-01 07:50:36,desktop,facebook,False,538,6,0,72,7,20,0,False,False
s_008768,u_002127,site_001,2026-04-01 19:23:39,tablet,direct,False,22,3,0,52,9,9,0,False,False
s_008769,u_000643,site_001,2026-04-01 11:35:08,tablet,direct,False,13,2,0,48,1,19,0,False,False
s_008770,u_001277,site_002,2026-04-01 10:03:07,mobile,instagram,False,24,3,0,36,1,15,0,False,False
s_008771,u_001028,site_001,2026-04-01 00:08:48,mobile,instagram,True,267,4,0,35,7,9,424,False,False
s_008772,u_002663,site_002,2026-04-01 16:24:41,mobile,direct,True,370,4,0,64,10,8,54,False,False
s_008773,u_001739,site_002,2026-04-01 22:46:08,desktop,facebook,False,429,6,0,22,5,2,0,False,False
s_008774,u_001774,site_002,2026-04-01 22:15:32,desktop,direct,False,175,5,0,56,12,9,0,True,False
s_008775,u_000309,site_002,2026-04-01 08:19:08,tablet,linkedin,True,419,4,0,78,4,15,142,False,False
s_008776,u_001781,site_001,2026-04-01 07:43:49,tablet,linkedin,False,375,4,0,44,10,4,0,False,False
s_008777,u_000139,site_002,2026-04-01 08:21:06,desktop,facebook,False,471,1,1,97,6,19,0,False,False
s_008778,u_002571,site_002,2026-04-01 20:32:37,tablet,instagram,False,276,6,0,23,7,8,0,False,False
s_008779,u_002201,site_001,2026-04-01 16:55:53,tablet,google,False,83,3,0,87,4,6,0,False,False
s_008780,u_001633,site_001,2026-04-01 22:05:12,desktop,google,False,383,6,0,65,6,8,0,False,False
s_008781,u_001755,site_002,2026-04-01 10:51:38,desktop,direct,False,545,5,0,82,12,3,0,True,False
s_008782,u_001660,site_002,2026-04-01 23:55:18,mobile,direct,False,593,5,0,99,2,18,0,False,False
s_008783,u_000490,site_001,2026-04-01 00:13:00,desktop,linkedin,False,264,5,0,45,8,15,0,False,False
s_008784,u_002271,site_002,2026-04-01 08:14:42,desktop,direct,False,250,4,0,73,5,5,0,False,False
s_008785,u_001710,site_002,2026-04-01 05:41:03,tablet,google,False,161,4,0,38,3,16,0,False,False
s_008786,u_000730,site_001,2026-04-01 11:25:29,desktop,direct,False,418,5,0,100,0,6,0,False,False
s_008787,u_001623,site_001,2026-04-01 23:50:14,desktop,facebook,False,404,6,0,63,12,15,0,True,False
s_008788,u_001175,site_002,2026-04-01 13:38:14,desktop,facebook,False,289,3,0,100,0,9,0,False,False
s_008789,u_000086,site_002,2026-04-01 11:02:01,mobile,linkedin,False,315,4,0,75,3,10,0,False,False
s_008790,u_001483,site_001,2026-04-01 12:12:11,tablet,google,False,126,1,1,36,0,8,0,False,False
s_008791,u_001362,site_002,2026-04-01 12:39:56,tablet,linkedin,False,536,4,0,83,2,16,0,False,False
s_008792,u_001547,site_001,2026-04-01 03:59:13,tablet,facebook,False,600,3,0,76,11,16,0,True,False
s_008793,u_000590,site_002,2026-04-01 08:28:12,tablet,linkedin,False,103,3,0,59,6,7,0,False,False
s_008794,u_000347,site_002,2026-04-01 12:10:47,desktop,google,False,79,4,0,77,6,16,0,False,False
s_008795,u_002166,site_002,2026-04-01 15:44:38,mobile,linkedin,False,328,1,1,24,5,3,0,False,False
s_008796,u_002688,site_002,2026-04-01 16:27:36,mobile,google,False,45,4,0,43,2,20,0,False,False
s_008797,u_002439,site_002,2026-04-01 02:15:29,tablet,linkedin,False,15,1,1,51,4,1,0,False,False
s_008798,u_002895,site_001,2026-04-01 06:04:21,mobile,direct,False,524,3,0,46,2,2,0,False,False
s_008799,u_000783,site_002,2026-04-01 23:06:13,mobile,facebook,True,561,4,0,49,8,20,68,False,False
s_008800,u_001340,site_002,2026-04-01 14:40:04,mobile,direct,False,133,5,0,68,1,11,0,False,False
s_008801,u_002139,site_002,2026-04-01 16:27:27,desktop,instagram,False,316,5,0,45,0,6,0,False,False
s_008802,u_002895,site_002,2026-04-01 22:04:47,mobile,facebook,False,379,4,0,16,0,2,0,False,False
s_008803,u_001675,site_001,2026-04-01 06:14:52,desktop,instagram,False,50,2,0,19,5,4,0,False,False
s_008804,u_000208,site_001,2026-04-01 08:54:58,mobile,direct,False,288,3,0,38,8,9,0,False,False
s_008805,u_002171,site_002,2026-04-01 11:11:17,desktop,linkedin,False,338,4,0,33,6,4,0,False,False
s_008806,u_002805,site_001,2026-04-01 16:07:28,mobile,google,False,238,6,0,56,7,7,0,False,False
s_008807,u_000362,site_001,2026-04-01 17:40:32,mobile,linkedin,False,572,6,0,17,5,1,0,False,False
s_008808,u_002699,site_001,2026-04-01 04:19:04,mobile,linkedin,False,477,2,0,54,5,1,0,False,False
s_008809,u_000091,site_001,2026-04-01 04:55:44,mobile,direct,False,437,1,1,52,4,8,0,False,False
s_008810,u_000497,site_002,2026-04-01 02:01:18,desktop,facebook,False,433,5,0,38,8,15,0,False,False
s_008811,u_002043,site_002,2026-04-01 12:21:41,tablet,direct,False,71,5,0,19,1,5,0,False,False
s_008812,u_002659,site_002,2026-04-01 16:01:19,desktop,google,False,510,1,1,44,2,1,0,False,False
s_008813,u_000688,site_001,2026-04-01 03:27:28,desktop,linkedin,False,526,1,1,63,5,6,0,False,False
s_008814,u_000543,site_001,2026-04-01 19:23:26,desktop,direct,False,11,3,0,51,12,7,0,True,False
s_008815,u_002400,site_001,2026-04-01 17:39:04,mobile,linkedin,True,237,6,0,60,7,16,268,False,False
s_008816,u_002982,site_001,2026-04-01 01:57:34,mobile,direct,False,48,3,0,41,5,1,0,False,False
s_008817,u_001642,site_002,2026-04-01 13:46:27,tablet,facebook,False,439,5,0,18,8,16,0,False,False
s_008818,u_000185,site_001,2026-04-01 10:59:13,mobile,linkedin,False,177,6,0,96,0,17,0,False,False
s_008819,u_000645,site_001,2026-04-01 06:03:38,mobile,facebook,False,477,5,0,17,9,20,0,False,False
s_008820,u_002936,site_002,2026-04-01 03:23:43,tablet,linkedin,False,268,6,0,79,5,4,0,False,False
s_008821,u_001698,site_002,2026-04-01 17:21:47,tablet,direct,False,502,2,0,46,8,7,0,False,False
s_008822,u_000823,site_002,2026-04-01 16:04:03,mobile,linkedin,False,213,3,0,46,2,13,0,False,False
s_008823,u_001630,site_002,2026-04-01 16:31:19,tablet,facebook,False,405,4,0,49,5,9,0,False,False
s_008824,u_001143,site_002,2026-04-01 01:03:17,mobile,direct,False,469,3,0,51,2,4,0,False,False
s_008825,u_000088,site_002,2026-04-01 10:49:42,desktop,direct,False,383,2,0,69,8,6,0,False,False
s_008826,u_001146,site_001,2026-04-01 08:04:08,desktop,direct,False,421,1,1,83,8,1,0,False,False
s_008827,u_000842,site_001,2026-04-01 17:19:01,mobile,google,False,571,3,0,38,6,6,0,False,False
s_008828,u_000423,site_002,2026-04-01 11:28:45,mobile,instagram,False,83,6,0,70,5,19,0,False,False
s_008829,u_000256,site_002,2026-04-01 09:39:44,mobile,direct,False,579,4,0,91,12,6,0,True,False
s_008830,u_000897,site_002,2026-04-01 00:13:43,mobile,instagram,False,324,5,0,25,5,8,0,False,False
s_008831,u_001180,site_002,2026-04-01 10:28:20,mobile,direct,False,233,1,1,63,12,19,0,True,False
s_008832,u_000569,site_002,2026-04-01 02:19:51,desktop,facebook,False,307,3,0,37,7,13,0,False,False
s_008833,u_002317,site_001,2026-04-01 18:25:00,desktop,direct,False,61,2,0,36,11,9,0,True,False
s_008834,u_002803,site_001,2026-04-01 21:30:12,desktop,linkedin,True,358,5,0,39,10,3,60,False,False
s_008835,u_001893,site_002,2026-04-01 04:03:00,mobile,facebook,False,51,1,1,38,12,9,0,True,False
s_008836,u_001520,site_001,2026-04-01 15:09:16,mobile,google,False,101,1,1,40,3,19,0,False,False
s_008837,u_000207,site_001,2026-04-01 04:51:09,tablet,facebook,False,469,2,0,30,4,7,0,False,False
s_008838,u_001513,site_001,2026-04-01 11:38:16,tablet,facebook,False,280,5,0,79,5,17,0,False,False
s_008839,u_000604,site_001,2026-04-01 02:04:54,mobile,direct,False,233,2,0,54,5,8,0,False,False
s_008840,u_001493,site_002,2026-04-01 11:45:58,desktop,direct,False,356,2,0,46,5,3,0,False,False
s_008841,u_000543,site_002,2026-04-01 10:04:49,tablet,direct,True,466,6,0,97,11,20,110,True,False
s_008842,u_000916,site_002,2026-04-01 11:10:13,tablet,google,False,527,1,1,88,6,16,0,False,False
s_008843,u_000486,site_002,2026-04-01 09:14:43,mobile,google,False,600,1,1,10,9,14,0,False,False
s_008844,u_000592,site_002,2026-04-01 06:42:25,tablet,facebook,False,421,6,0,97,10,8,0,False,False
s_008845,u_002130,site_002,2026-04-01 07:46:19,tablet,instagram,False,170,4,0,38,10,15,0,False,False
s_008846,u_000194,site_002,2026-04-01 02:51:47,mobile,instagram,False,131,2,0,88,10,18,0,False,False
s_008847,u_002831,site_001,2026-04-01 19:05:12,mobile,facebook,False,164,1,1,37,0,10,0,False,False
s_008848,u_002305,site_001,2026-04-01 22:39:12,tablet,facebook,True,415,6,0,47,5,7,166,False,False
s_008849,u_001175,site_001,2026-04-01 04:23:43,tablet,google,False,318,4,0,15,7,19,0,False,False
s_008850,u_002493,site_001,2026-04-01 07:13:36,tablet,facebook,False,285,4,0,87,3,18,0,False,False
s_008851,u_001785,site_002,2026-04-01 13:13:47,desktop,direct,False,47,4,0,83,6,17,0,False,False
s_008852,u_002009,site_002,2026-04-01 10:36:35,mobile,facebook,False,27,1,1,71,1,7,0,False,False
s_008853,u_000350,site_001,2026-04-01 22:06:39,mobile,google,True,459,5,0,97,9,11,217,False,False
s_008854,u_001226,site_002,2026-04-01 19:49:47,desktop,google,False,299,6,0,61,2,11,0,False,False
s_008855,u_002708,site_002,2026-04-01 04:45:21,mobile,facebook,False,379,2,0,46,10,14,0,False,False
s_008856,u_002001,site_002,2026-04-01 03:01:31,desktop,linkedin,True,397,4,0,89,7,17,52,False,False
s_008857,u_001719,site_002,2026-04-01 21:59:28,mobile,direct,False,496,2,0,14,9,5,0,False,False
s_008858,u_002356,site_002,2026-04-01 01:31:07,desktop,instagram,False,236,2,0,55,7,20,0,False,False
s_008859,u_002874,site_001,2026-04-01 21:10:41,desktop,google,False,340,1,1,91,6,19,0,False,False
s_008860,u_000752,site_001,2026-04-01 11:22:39,tablet,direct,False,234,3,0,76,0,6,0,False,False
s_008861,u_001063,site_001,2026-04-01 14:13:17,desktop,direct,False,35,5,0,50,0,9,0,False,False
s_008862,u_001081,site_001,2026-04-01 08:10:58,mobile,linkedin,False,381,3,0,24,3,7,0,False,False
s_008863,u_002688,site_001,2026-04-01 10:48:36,tablet,google,False,177,2,0,13,12,17,0,True,False
s_008864,u_002724,site_001,2026-04-01 18:38:43,desktop,direct,False,201,2,0,88,4,5,0,False,False
s_008865,u_002373,site_002,2026-04-01 19:32:46,desktop,google,False,294,1,1,98,5,1,0,False,False
s_008866,u_000473,site_002,2026-04-01 12:21:17,desktop,google,False,348,5,0,60,1,9,0,False,False
s_008867,u_002345,site_001,2026-04-01 13:12:43,desktop,direct,False,302,2,0,55,7,5,0,False,False
s_008868,u_001772,site_002,2026-04-01 01:58:49,tablet,instagram,False,244,3,0,31,5,1,0,False,False
s_008869,u_001634,site_001,2026-04-01 20:44:33,mobile,linkedin,False,318,4,0,23,2,18,0,False,False
s_008870,u_000178,site_001,2026-04-01 03:40:44,mobile,direct,False,504,1,1,83,7,5,0,False,False
s_008871,u_002481,site_001,2026-04-01 23:04:52,tablet,google,False,337,5,0,27,3,19,0,False,False
s_008872,u_001136,site_002,2026-04-01 06:21:13,desktop,linkedin,False,423,6,0,48,2,18,0,False,False
s_008873,u_002196,site_001,2026-04-01 08:01:20,mobile,instagram,False,382,1,1,42,0,13,0,False,False
s_008874,u_000845,site_002,2026-04-01 11:20:46,desktop,google,False,131,2,0,68,10,4,0,False,False
s_008875,u_002700,site_001,2026-04-01 19:32:48,desktop,instagram,False,454,2,0,45,1,2,0,False,False
s_008876,u_002939,site_001,2026-04-01 12:33:21,mobile,facebook,True,389,3,0,31,11,8,455,True,False
s_008877,u_001002,site_002,2026-04-01 09:23:43,mobile,facebook,False,51,5,0,91,4,14,0,False,False
s_008878,u_000197,site_001,2026-04-01 13:15:20,tablet,google,False,122,5,0,65,2,7,0,False,False
s_008879,u_002488,site_002,2026-04-01 05:10:59,desktop,google,False,123,1,1,14,4,8,0,False,False
s_008880,u_001943,site_002,2026-04-01 04:12:06,desktop,facebook,False,277,4,0,50,0,3,0,False,False
s_008881,u_000155,site_002,2026-04-01 12:36:12,mobile,linkedin,False,488,3,0,27,2,4,0,False,False
s_008882,u_001533,site_001,2026-04-01 11:01:33,tablet,instagram,False,24,5,0,44,1,2,0,False,False
s_008883,u_000633,site_002,2026-04-01 14:33:20,mobile,direct,False,103,1,1,92,0,10,0,False,False
s_008884,u_002643,site_002,2026-04-01 13:37:59,mobile,instagram,False,156,2,0,27,5,10,0,False,False
s_008885,u_002436,site_002,2026-04-01 02:26:45,mobile,direct,False,296,4,0,63,8,6,0,False,False
s_008886,u_000448,site_001,2026-04-01 14:07:30,mobile,google,False,15,6,0,89,3,2,0,False,False
s_008887,u_002919,site_001,2026-04-01 23:46:50,tablet,linkedin,False,347,1,1,90,7,4,0,False,False
s_008888,u_000723,site_002,2026-04-01 08:56:02,desktop,direct,False,61,6,0,76,9,15,0,False,False
s_008889,u_002850,site_002,2026-04-01 02:35:17,mobile,linkedin,False,26,1,1,73,5,4,0,False,False
s_008890,u_001296,site_001,2026-04-01 15:41:56,mobile,linkedin,False,456,6,0,99,5,6,0,False,False
s_008891,u_001346,site_002,2026-04-01 03:55:58,mobile,instagram,False,432,4,0,85,8,2,0,False,False
s_008892,u_001371,site_001,2026-04-01 17:42:12,desktop,direct,False,44,4,0,77,0,7,0,False,False
s_008893,u_001076,site_001,2026-04-01 06:24:08,mobile,direct,False,276,1,1,43,1,5,0,False,False
s_008894,u_000501,site_001,2026-04-01 02:06:44,desktop,direct,False,315,3,0,84,10,6,0,False,False
s_008895,u_002001,site_002,2026-04-01 11:12:03,desktop,linkedin,False,378,2,0,80,4,8,0,False,False
s_008896,u_001522,site_002,2026-04-01 10:42:50,desktop,instagram,False,454,3,0,62,0,13,0,False,False
s_008897,u_001243,site_002,2026-04-01 22:41:00,mobile,linkedin,False,41,5,0,79,7,10,0,False,False
s_008898,u_001329,site_002,2026-04-01 15:39:05,desktop,google,False,391,4,0,77,5,17,0,False,False
s_008899,u_002263,site_001,2026-04-01 17:27:21,mobile,google,False,501,1,1,22,6,1,0,False,False
s_008900,u_000842,site_002,2026-04-01 23:45:12,tablet,linkedin,False,107,4,0,88,6,12,0,False,False
s_008901,u_002338,site_001,2026-04-01 20:04:40,tablet,facebook,False,251,5,0,25,10,13,0,False,False
s_008902,u_000747,site_002,2026-04-01 19:40:14,desktop,instagram,False,37,6,0,74,7,6,0,False,False
s_008903,u_000154,site_001,2026-04-01 16:51:48,tablet,google,False,114,5,0,30,5,3,0,False,False
s_008904,u_001336,site_001,2026-04-01 22:21:21,desktop,direct,False,303,1,1,74,8,13,0,False,False
s_008905,u_001767,site_001,2026-04-01 05:46:57,tablet,google,False,129,5,0,41,3,15,0,False,False
s_008906,u_000699,site_002,2026-04-01 15:44:31,mobile,facebook,False,420,6,0,76,8,4,0,False,False
s_008907,u_002849,site_002,2026-04-01 03:41:29,desktop,facebook,False,10,6,0,59,8,7,0,False,False
s_008908,u_002197,site_002,2026-04-01 00:31:25,mobile,facebook,True,297,3,0,41,10,18,144,False,False
s_008909,u_001789,site_002,2026-04-01 12:23:38,mobile,instagram,False,144,3,0,34,9,2,0,False,False
s_008910,u_000749,site_001,2026-04-01 08:38:35,tablet,direct,False,424,4,0,91,4,14,0,False,False
s_008911,u_000625,site_001,2026-04-01 12:51:40,mobile,facebook,False,9,2,0,60,2,2,0,True,False
s_008912,u_001676,site_001,2026-04-01 09:18:04,tablet,linkedin,False,553,3,0,100,6,4,0,False,False
s_008913,u_000553,site_002,2026-04-01 21:11:42,desktop,facebook,False,436,1,1,66,10,20,0,False,False
s_008914,u_000752,site_002,2026-04-01 16:37:11,tablet,facebook,False,52,5,0,19,8,18,0,False,False
s_008915,u_001588,site_002,2026-04-01 23:49:55,tablet,direct,False,287,1,1,29,2,9,0,False,False
s_008916,u_000938,site_002,2026-04-01 15:16:09,mobile,direct,False,510,4,0,35,1,19,0,False,False
s_008917,u_000750,site_002,2026-04-01 23:11:51,desktop,instagram,False,508,6,0,11,3,12,0,False,False
s_008918,u_000282,site_001,2026-04-01 23:51:11,tablet,google,False,357,2,0,11,7,6,0,False,False
